person_id,season,contract_type,total_value,guaranteed_value,current_salary,cap_hit,years_remaining,as_of_date,source,source_url,salary,guaranteed,player_option,team_option,early_termination_option
1642270,2026-27,NBA contract,,,7519920,7519920,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/portland-trail-blazers/22/,7519920,,0,0,0
1642270,2027-28,NBA contract,,,7519920,7519920,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/portland-trail-blazers/22/,9550298,,0,1,0
1642270,2028-29,NBA contract,,,7519920,7519920,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/portland-trail-blazers/22/,13761979,,0,0,0
202681,2026-27,NBA contract,,,39491282,39491282,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,39491282,,0,0,0
202681,2027-28,NBA contract,,,39491282,39491282,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,42416562,,1,0,0
202691,2026-27,NBA contract,,,17460317,17460317,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,17460317,,0,0,0
1629655,2026-27,NBA contract,,,17263584,17263584,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,17263584,,0,0,0
1629655,2027-28,NBA contract,,,17263584,17263584,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,18126763,,0,0,0
1629655,2028-29,NBA contract,,,17263584,17263584,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,18989942,,0,0,0
1628997,2026-27,NBA contract,,,10001494,10001494,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,10001494,,0,0,0
1628997,2027-28,NBA contract,,,10001494,10001494,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,9731351,,1,0,0
1630230,2026-27,NBA contract,,,9428571,9428571,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,9428571,,0,0,0
1630230,2027-28,NBA contract,,,9428571,9428571,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,16008000,,0,0,0
1630230,2028-29,NBA contract,,,9428571,9428571,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,17400000,,0,0,0
1630230,2029-30,NBA contract,,,9428571,9428571,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,18792000,,0,0,0
1631108,2026-27,NBA contract,,,8285714,8285714,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,8285714,,0,0,0
1631108,2027-28,NBA contract,,,8285714,8285714,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/dallas-mavericks/6/,8857143,,1,0,0
1629639,2026-27,NBA contract,,,33000000,33000000,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,33000000,,0,0,0
1626167,2026-27,NBA contract,,,26584164,26584164,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,26584164,,0,0,0
1626167,2027-28,NBA contract,,,26584164,26584164,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,27850077,,0,0,0
1626167,2028-29,NBA contract,,,26584164,26584164,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,29115990,,1,0,0
203081,2026-27,NBA contract,,,22516603,22516603,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,22516603,,0,0,0
203081,2027-28,NBA contract,,,22516603,22516603,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,22516603,,0,0,0
203081,2028-29,NBA contract,,,22516603,22516603,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,22516603,,0,0,0
203081,2029-30,NBA contract,,,22516603,22516603,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,22516603,,0,0,0
1628398,2026-27,NBA contract,,,20490152,20490152,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,20490152,,0,0,0
1627747,2026-27,NBA contract,,,14809200,14809200,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,14809200,,0,0,0
1631260,2026-27,NBA contract,,,10044644,10044644,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,10044644,,0,0,0
1631260,2027-28,NBA contract,,,10044644,10044644,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,10848215,,0,0,0
1631260,2028-29,NBA contract,,,10044644,10044644,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,11651786,,0,0,0
1631260,2029-30,NBA contract,,,10044644,10044644,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,12455355,,0,0,0
1631172,2026-27,NBA contract,,,5750000,5750000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,5750000,,0,0,0
1631172,2027-28,NBA contract,,,5750000,5750000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,5750000,,0,0,0
1631172,2028-29,NBA contract,,,5750000,5750000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/milwaukee-bucks/15/,5750000,,0,1,0
1628378,2026-27,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,50105628,,0,0,0
1628378,2027-28,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,60900000,,0,0,0
1628378,2028-29,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,65772000,,0,0,0
1628378,2029-30,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,70644000,,0,0,0
1630596,2026-27,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,50105628,,0,0,0
1630596,2027-28,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,53817156,,0,0,0
1630596,2028-29,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,57528684,,0,0,0
1630596,2029-30,NBA contract,,,50105628,50105628,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,61240212,,0,0,0
1628386,2026-27,NBA contract,,,28000000,28000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,28000000,,0,0,0
1628386,2027-28,NBA contract,,,28000000,28000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,30240000,,0,0,0
1628386,2028-29,NBA contract,,,28000000,28000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,32480000,,0,0,0
1629622,2026-27,NBA contract,,,16660836,16660836,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,16660836,,0,0,0
1630241,2026-27,NBA contract,,,9160715,9160715,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,9160715,,0,0,0
1630241,2027-28,NBA contract,,,9160715,9160715,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,9839285,,0,0,0
1630241,2028-29,NBA contract,,,9160715,9160715,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,10517856,,0,0,0
1642281,2026-27,NBA contract,,,3658560,3658560,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,3658560,,0,0,0
1642281,2027-28,NBA contract,,,3658560,3658560,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,5641500,,0,1,0
1642281,2028-29,NBA contract,,,3658560,3658560,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,8648419,,0,0,0
1628418,2026-27,NBA contract,,,3524115,3524115,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,3524115,,0,0,0
1641772,2026-27,NBA contract,,,2411090,2411090,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/cleveland-cavaliers/5/,2411090,,0,1,0
203076,2026-27,NBA contract,,,58456566,58456566,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,58456566,,0,0,0
203076,2027-28,NBA contract,,,58456566,58456566,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,62786682,,1,0,0
1629027,2026-27,NBA contract,,,49488300,49488300,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,49488300,,0,0,0
1629027,2027-28,NBA contract,,,49488300,49488300,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,50478066,,0,0,0
1629027,2028-29,NBA contract,,,49488300,49488300,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,54437130,,0,0,0
1629027,2029-30,NBA contract,,,49488300,49488300,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,58396194,,1,0,0
1642259,2026-27,NBA contract,,,12370680,12370680,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,12370680,,0,0,0
1642259,2027-28,NBA contract,,,12370680,12370680,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,15611798,,0,1,0
1642259,2028-29,NBA contract,,,12370680,12370680,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,21934576,,0,0,0
1641731,2026-27,NBA contract,,,9240116,9240116,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,9240116,,0,0,0
1641731,2027-28,NBA contract,,,9240116,9240116,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,13315007,,0,0,0
1629028,2026-27,NBA contract,,,8104000,8104000,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,8104000,,0,0,0
203114,2026-27,NBA contract,,,5591122,5591122,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,5591122,,0,0,0
203114,2027-28,NBA contract,,,5591122,5591122,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,5870678,,0,0,0
203114,2028-29,NBA contract,,,5591122,5591122,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/washington-wizards/27/,6150234,,0,0,0
1628374,2026-27,NBA contract,,,46113154,46113154,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,46113154,,0,0,0
1628374,2027-28,NBA contract,,,46113154,46113154,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,49824681,,0,0,0
1628374,2028-29,NBA contract,,,46113154,46113154,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,53536209,,0,0,0
1641718,2026-27,NBA contract,,,6563608,6563608,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,6563608,,0,0,0
1641718,2027-28,NBA contract,,,6563608,6563608,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,9878230,,0,0,0
1629723,2026-27,NBA contract,,,6165000,6165000,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,6165000,,0,0,0
1642262,2026-27,NBA contract,,,6015600,6015600,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,6015600,,0,0,0
1642262,2027-28,NBA contract,,,6015600,6015600,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,7669890,,0,1,0
1642262,2028-29,NBA contract,,,6015600,6015600,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,11213379,,0,0,0
1629006,2026-27,NBA contract,,,6000000,6000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,6000000,,0,0,0
1629006,2027-28,NBA contract,,,6000000,6000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,6000000,,0,1,0
1629637,2026-27,NBA contract,,,6000000,6000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,6000000,,0,0,0
1629637,2027-28,NBA contract,,,6000000,6000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/utah-jazz/26/,6000000,,0,1,0
1629632,2026-27,NBA contract,,,26811593,26811593,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,26811593,,0,0,0
1629632,2027-28,NBA contract,,,26811593,26811593,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,24666667,,0,0,0
1629632,2028-29,NBA contract,,,26811593,26811593,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,22521740,,0,0,0
1629675,2026-27,NBA contract,,,23275862,23275862,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,23275862,,0,0,0
1629675,2027-28,NBA contract,,,23275862,23275862,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,25000000,,0,0,0
1629675,2028-29,NBA contract,,,23275862,23275862,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,26724138,,0,0,0
1629675,2029-30,NBA contract,,,23275862,23275862,4,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,28448276,,1,0,0
1628960,2026-27,NBA contract,,,18125000,18125000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,18125000,,0,0,0
1628960,2027-28,NBA contract,,,18125000,18125000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,19375000,,1,0,0
1641706,2026-27,NBA contract,,,15104121,15104121,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,15104121,,0,0,0
1641706,2027-28,NBA contract,,,15104121,15104121,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,21221290,,0,0,0
1629684,2026-27,NBA contract,,,14265750,14265750,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,14265750,,0,0,0
1626220,2026-27,NBA contract,,,10875000,10875000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,10875000,,0,0,0
1626220,2027-28,NBA contract,,,10875000,10875000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,11625000,,0,0,0
1630544,2026-27,NBA contract,,,8000000,8000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,8000000,,0,0,0
1630544,2027-28,NBA contract,,,8000000,8000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/charlotte-hornets/5312/,8000000,,0,1,0
203924,2026-27,NBA contract,,,34206898,34206898,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,34206898,,0,0,0
203924,2027-28,NBA contract,,,34206898,34206898,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,36413790,,1,0,0
1630191,2026-27,NBA contract,,,15000000,15000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,15000000,,0,0,0
1630191,2027-28,NBA contract,,,15000000,15000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,15000000,,0,1,0
1629634,2026-27,NBA contract,,,12500000,12500000,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,12500000,,0,0,0
1629660,2026-27,NBA contract,,,9220050,9220050,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,9220050,,0,0,0
1629660,2027-28,NBA contract,,,9220050,9220050,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,9659100,,1,0,0
1642366,2026-27,NBA contract,,,9000000,9000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,9000000,,0,0,0
1642366,2027-28,NBA contract,,,9000000,9000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,8550000,,0,0,0
1642366,2028-29,NBA contract,,,9000000,9000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,8550000,,0,1,0
1641707,2026-27,NBA contract,,,7805900,7805900,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,7805900,,0,0,0
1641707,2027-28,NBA contract,,,7805900,7805900,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,11357175,,0,0,0
1641744,2026-27,NBA contract,,,6332760,6332760,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,6332760,,0,0,0
1641744,2027-28,NBA contract,,,6332760,6332760,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,8067936,,0,1,0
1641744,2028-29,NBA contract,,,6332760,6332760,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/memphis-grizzlies/29/,11738846,,0,0,0
1630581,2026-27,NBA contract,,,25000000,25000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,25000000,,0,0,0
1630581,2027-28,NBA contract,,,25000000,25000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,25000000,,0,0,0
1630581,2028-29,NBA contract,,,25000000,25000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,25000000,,0,0,0
1626181,2026-27,NBA contract,,,21500000,21500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,21500000,,0,0,0
1626181,2027-28,NBA contract,,,21500000,21500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,22575000,,0,1,0
1630172,2026-27,NBA contract,,,18000000,18000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,18000000,,0,0,0
1630172,2027-28,NBA contract,,,18000000,18000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,18000000,,0,0,0
1630172,2028-29,NBA contract,,,18000000,18000000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,18000000,,1,0,0
1630171,2026-27,NBA contract,,,11814814,11814814,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,11814814,,0,0,0
1630188,2026-27,NBA contract,,,9428571,9428571,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,9428571,,0,0,0
1628380,2026-27,NBA contract,,,8500000,8500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,8500000,,0,0,0
1628380,2027-28,NBA contract,,,8500000,8500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,8500000,,0,1,0
1630200,2026-27,NBA contract,,,8000000,8000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,8000000,,0,0,0
1630200,2027-28,NBA contract,,,8000000,8000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,8000000,,0,1,0
1642265,2026-27,NBA contract,,,6889320,6889320,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,6889320,,0,0,0
1642265,2027-28,NBA contract,,,6889320,6889320,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,8763215,,0,1,0
1642265,2028-29,NBA contract,,,6889320,6889320,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/chicago-bulls/4/,12689135,,0,0,0
203944,2026-27,NBA contract,,,33333334,33333334,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,33333334,,0,0,0
203944,2027-28,NBA contract,,,33333334,33333334,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,35802468,,1,0,0
1629611,2026-27,NBA contract,,,15500000,15500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,15500000,,0,0,0
1629611,2027-28,NBA contract,,,15500000,15500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,16000000,,0,0,0
1630549,2026-27,NBA contract,,,10000000,10000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,10000000,,0,0,0
1630549,2027-28,NBA contract,,,10000000,10000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,10000000,,0,1,0
1629021,2026-27,NBA contract,,,9500000,9500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,9500000,,0,0,0
1629021,2027-28,NBA contract,,,9500000,9500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,9500000,,0,1,0
1631165,2026-27,NBA contract,,,9000000,9000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,9000000,,0,0,0
1631165,2027-28,NBA contract,,,9000000,9000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,9000000,,0,1,0
1641730,2026-27,NBA contract,,,5413661,5413661,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,5413661,,0,0,0
1641730,2027-28,NBA contract,,,5413661,5413661,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,8342451,,0,0,0
1631169,2026-27,NBA contract,,,4500000,4500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,4500000,,0,0,0
1631169,2027-28,NBA contract,,,4500000,4500000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/brooklyn-nets/17/,4500000,,0,1,0
1629636,2026-27,NBA contract,,,42166510,42166510,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,42166510,,0,0,0
1629636,2027-28,NBA contract,,,42166510,42166510,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,44886930,,0,0,0
1627742,2026-27,NBA contract,,,40000000,40000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,40000000,,0,0,0
1627742,2027-28,NBA contract,,,40000000,40000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,41904762,,1,0,0
1629060,2026-27,NBA contract,,,14000000,14000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,14000000,,0,0,0
1629060,2027-28,NBA contract,,,14000000,14000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,14000000,,0,1,0
201572,2026-27,NBA contract,,,9187500,9187500,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,9187500,,0,0,0
1641711,2026-27,NBA contract,,,7131251,7131251,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,7131251,,0,0,0
1641711,2027-28,NBA contract,,,7131251,7131251,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,10575645,,0,0,0
1630543,2026-27,NBA contract,,,7000000,7000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,7000000,,0,0,0
1630543,2027-28,NBA contract,,,7000000,7000000,2,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,6400000,,0,0,0
1627739,2026-27,NBA contract,,,5684800,5684800,1,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,5684800,,0,1,0
1641757,2026-27,NBA contract,,,5300000,5300000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,5300000,,0,0,0
1641757,2027-28,NBA contract,,,5300000,5300000,3,2026-08-02,HoopsHype public team salary table,https://www.hoopshype.com/salaries/teams/los-angeles-clippers/12/,5000000,,0,0,0
